user_id,selected_test_positive_item,test_positive_count,train_degree,listwise_jsd_mean,listwise_jsd_std_across_permutations,original_positive_probability,permuted_positive_probability_mean,positive_probability_change
5686,66,2,6,0.0634220764041,0.019259179011,0.0197108611465,0.00796240288764,-0.0117484582588
5687,3593,2,5,0.0831051692367,0.0148961897939,0.0128644788638,0.0217528641224,0.00888838525862
5689,111,2,8,0.132008254528,0.0194566734135,0.0299149733037,0.045277196914,0.0153622236103
5690,5788,5,17,0.0713666975498,0.0172480214387,0.0421315617859,0.00625777244568,-0.0358737893403
5691,6460,2,8,0.0734627321362,0.0164924152195,0.00507205910981,0.00799501314759,0.00292295403779
5692,4960,2,3,0.237422242761,0.0788591727614,0.846428096294,0.250065296888,-0.596362829208
5693,4382,2,5,0.0658160597086,0.0177366342396,0.0917056277394,0.0611308701336,-0.0305747576058
5694,6148,5,7,0.0652196928859,0.0033558930736,0.0120868543163,0.0124044483528,0.00031759403646
5695,9108,1,5,0.0785434767604,0.00722142262384,0.0586731955409,0.0229555014521,-0.0357176959515
5696,2381,11,23,0.193419203162,0.0168620590121,0.000413018395193,0.00121863966342,0.000805621268228
5697,3287,1,4,0.0970031246543,0.0246505923569,0.0492809824646,0.0499820075929,0.000701025128365
5698,5,5,17,0.15766005218,0.042760387063,0.262540668249,0.0475968420506,-0.214943826199
5699,6627,2,5,0.0710054039955,0.0125414254144,0.00459181098267,0.00847152713686,0.00387971615419
5701,6844,9,29,0.0778752192855,0.0492858476937,0.0483018644154,0.0765713825822,0.0282695181668
5702,6627,1,2,0.09372702986,0.0289786551148,0.0173374619335,0.0117223933339,-0.00561506859958
5703,6072,8,10,0.0500966459513,0.0135631151497,0.0149892009795,0.0428038574755,0.027814656496
5704,1909,3,9,0.0506624467671,0.0202153846622,0.0931928008795,0.140885040164,0.0476922392845
5705,5367,17,51,0.10190974921,0.0313123725355,0.0587726123631,0.100335083902,0.0415624715388
5706,771,7,16,0.250349134207,0.148891478777,0.933547616005,0.354355335236,-0.579192280769
5707,5826,3,4,0.0953015312552,0.031843919307,0.0716119557619,0.0359125770628,-0.0356993786991
5708,3885,11,26,0.0498750694096,0.012081685476,0.104932129383,0.0572235845029,-0.0477085448802
5709,3652,9,28,0.0608738511801,0.0183651875705,0.00244745984674,0.00288709695451,0.000439637107775
5710,2550,2,6,0.0991287529469,0.0576822645962,0.16604757309,0.0426748730242,-0.123372703791
5711,5473,7,19,0.0809748545289,0.0258362535387,0.0154085867107,0.0129197314382,-0.00248885527253
5712,4911,4,8,0.0512208752334,0.0238285474479,0.0257090460509,0.0276957675815,0.00198672153056
5713,6907,2,12,0.102090872824,0.0272892862558,0.0400594174862,0.0638386085629,0.0237791910768
5714,967,2,8,0.13389134407,0.0290516763926,0.00555091211572,0.00419166171923,-0.00135925039649
5715,1670,4,15,0.11680611968,0.00721377693117,0.18897792697,0.0797331035137,-0.109244823456
5716,5306,3,7,0.121037550271,0.0162153765559,0.178159639239,0.211279377341,0.033119738102
5717,6906,2,8,0.116993546486,0.0275510512292,0.215310484171,0.0485091805458,-0.166801303625
5718,7482,5,5,0.0870690569282,0.0412733741105,0.182331293821,0.0716752484441,-0.110656045377
5719,5306,1,8,0.245531722903,0.0251085311174,0.119650773704,0.0147897871211,-0.104860983789
5720,7482,1,4,0.329839110374,0.0223535373807,0.96821475029,0.243358567357,-0.724856197834
5721,1374,4,10,0.0750993713737,0.0165677145123,0.237949118018,0.168305948377,-0.0696431696415
5722,7119,2,10,0.0574486292899,0.0217154547572,0.00802110973746,0.0127750337124,0.00475392397493
5723,1137,2,5,0.0784427002072,0.0189661905169,0.00318594765849,0.00205094460398,-0.00113500305451
5724,2631,2,5,0.131842657924,0.0339560694993,0.0510870404541,0.0194936450571,-0.0315933972597
5725,803,2,9,0.185605600476,0.0341728180647,0.551710546017,0.0841552913189,-0.467555254698
5726,9003,2,2,0.274000138044,0.0228915195912,0.630604624748,0.0364623889327,-0.594142258167
5728,9260,2,14,0.105038918555,0.0186266005039,0.0119044845924,0.00756743969396,-0.00433704489842
5729,5710,5,3,0.095992565155,0.0281691793352,0.243977040052,0.130914911628,-0.113062128425
5730,3126,1,9,0.0632700696588,0.0240450631827,0.0493107996881,0.0407592616975,-0.00855153799057
5731,790,5,13,0.0861410275102,0.0157764963806,0.398154348135,0.284608691931,-0.113545656204
5732,5260,4,6,0.135769844055,0.0457943305373,0.122544422746,0.00647594919428,-0.116068474948
5734,5082,15,24,0.087083183229,0.0592312961817,0.00173365161754,0.00843422859907,0.00670057721436
5735,9242,6,9,0.080038100481,0.01668760553,0.00804535578936,0.00744872959331,-0.000596626196057
5736,8933,1,11,0.11685539037,0.0216384697706,0.0176016278565,0.00965422019362,-0.00794740766287
5737,4155,2,4,0.0661606416106,0.0120318429545,0.0179802011698,0.0134852761403,-0.00449492502958
5739,5352,3,5,0.0760858878493,0.0221995823085,0.146256506443,0.0866723284125,-0.0595841780305
5740,3901,2,6,0.170309945941,0.0295137632638,0.012836555019,0.0726352259517,0.0597986727953
5741,5199,3,5,0.0863546952605,0.0161350555718,0.136584252119,0.0875621661544,-0.0490220859647
5742,5220,2,8,0.118501983583,0.0471337251365,0.849884390831,0.439409017563,-0.410475373268
5743,5326,4,7,0.124840028584,0.0533346757293,0.156790554523,0.016333354637,-0.140457198024
5744,4902,1,6,0.114160746336,0.0767257511616,0.459626495838,0.25565251708,-0.203973978758
5745,3343,24,83,0.0999876633286,0.00537577318028,0.022991610691,0.0198301728815,-0.00316143780947
5746,3207,5,9,0.0920960307121,0.0216453764588,0.0644027814269,0.0302409678698,-0.0341618135571
5747,6239,5,18,0.103629469872,0.0148869175464,0.0752973034978,0.0179769080132,-0.0573203936219
5748,5099,6,10,0.188508272171,0.112835995853,0.00281567778438,0.0179987419397,0.0151830641553
5749,6255,1,4,0.151189744473,0.0939992815256,0.653807461262,0.29013890028,-0.363668560982
5750,5333,1,5,0.102177061141,0.0210532359779,0.637731552124,0.318012148142,-0.319719403982
5751,7690,3,7,0.0886180400848,0.0402175597847,0.01424262207,0.00805078074336,-0.00619184132665
5752,3747,2,10,0.0582741089165,0.02329720743,0.00374951190315,0.00894651655108,0.00519700441509
5753,2008,6,17,0.0896732583642,0.0214328579605,0.0141421128064,0.00500369118527,-0.00913842208683
5754,6083,1,9,0.0539222322404,0.011212926358,0.0447983518243,0.0185273643583,-0.026270987466
5755,4902,4,18,0.0506585501134,0.00602442026138,0.0943904221058,0.142104104161,0.0477136820555
5758,1673,8,32,0.0666120499372,0.0155350510031,0.223721176386,0.108972691,-0.114748485386
5759,7146,1,11,0.0794703438878,0.0203162748367,0.135690286756,0.105442076921,-0.0302482098341
5760,8601,9,31,0.0816675648093,0.00901997089386,0.0127040101215,0.00947780162096,-0.00322620850056
5761,4933,10,34,0.0791687443852,0.0186280012131,0.0164394509047,0.0523170717061,0.035877622664
5762,5396,3,4,0.0750190019608,0.0233251545578,0.0195979792625,0.0106869572774,-0.00891102198511
5763,112,1,7,0.045713160187,0.00128191988915,0.0410544164479,0.045820042491,0.00476562604308
5766,4960,2,10,0.139090314507,0.029573155567,0.0176438577473,0.0130786141381,-0.00456524360925
5767,6437,1,5,0.057009536773,0.0154668577015,0.0320464335382,0.0280925482512,-0.00395388528705
5768,6646,7,22,0.0897562503815,0.0355550199747,0.137421101332,0.0603355057538,-0.0770855993032
5769,5254,5,4,0.0544759333134,0.00590593973175,0.00477223051712,0.0124726220965,0.00770039157942
5770,8898,2,6,0.0938050225377,0.0177527870983,0.0247218180448,0.0261154379696,0.00139361992478
5771,8321,8,13,0.0821524336934,0.0244510360062,0.0359935127199,0.0842454507947,0.0482519380748
5772,6133,2,6,0.103587992489,0.0279877651483,0.0106963850558,0.0171305909753,0.0064342059195
5773,6930,6,12,0.0815289989114,0.0323521643877,0.0193159393966,0.00840789917856,-0.0109080402181
5774,6934,3,7,0.0875848159194,0.0120234219357,0.0544983558357,0.0129557428882,-0.0415426120162
5776,6881,1,7,0.161088213325,0.0703462958336,0.114561788738,0.0235921833664,-0.090969607234
5777,5091,3,10,0.0762911811471,0.0221275910735,0.0806372389197,0.0802195444703,-0.000417694449425
5778,7775,6,5,0.0990965589881,0.0364589802921,0.00636096345261,0.0186601225287,0.0122991595417
5779,6705,5,12,0.0888368859887,0.019079759717,0.0394484326243,0.0288924947381,-0.0105559378862
5780,4710,2,7,0.0961510166526,0.0301852952689,0.00965108815581,0.0141742266715,0.00452313851565
5781,5826,5,3,0.0738533064723,0.0189523249865,0.0749794468284,0.0471456758678,-0.0278337709606
5782,6957,2,7,0.0507560186088,0.0105175897479,0.0232757981867,0.0193320214748,-0.00394377671182
5783,6856,8,9,0.0651828274131,0.014349071309,0.0185756534338,0.022480180487,0.00390452705324
5784,8234,1,8,0.106907181442,0.0626959875226,0.0447944737971,0.0293807331473,-0.0154137406498
5785,2052,2,6,0.0672607198358,0.0122668892145,0.0219518132508,0.0472967587411,0.0253449454904
5786,3425,2,8,0.0802556872368,0.0148722250015,0.0351273827255,0.0660924613476,0.0309650786221
5787,6635,1,10,0.0799979269505,0.0164192076772,0.152162089944,0.0585259087384,-0.0936361849308
5789,3747,2,7,0.0560532659292,0.0205754563212,0.0875344201922,0.0497845821083,-0.037749838084
5790,4902,2,5,0.0871184766293,0.0195171777159,0.0601278729737,0.0488865412772,-0.0112413316965
5791,5389,7,9,0.181636050344,0.0309153161943,0.0556137226522,0.0196852516383,-0.0359284728765
5792,4902,2,5,0.0495383441448,0.0154432747513,0.109427787364,0.0965784415603,-0.0128493458033
5793,77,4,6,0.123032391071,0.0246657747775,0.00270706438459,0.00542690744624,0.00271984306164
5794,820,2,8,0.0683694779873,0.0188707001507,0.00475525995716,0.0109501210973,0.0061948611401
5795,3705,4,11,0.0639883130789,0.0194795522839,0.0147017491981,0.0290363486856,0.0143345994875
5796,1665,1,7,0.103866972029,0.0348637774587,0.00557664595544,0.00694057717919,0.00136393122375
5798,4902,4,5,0.0881967544556,0.0178760737181,0.0747034028172,0.0530961453915,-0.0216072574258
5799,4847,4,6,0.0928393080831,0.0236427336931,0.00600755726919,0.01840348728,0.0123959295452
5800,3467,1,6,0.104611493647,0.0162220653147,0.0231987703592,0.00583761557937,-0.0173611547798
5801,1357,3,6,0.136618986726,0.0170177575201,0.226848199964,0.0540416426957,-0.172806560993
5802,5614,4,5,0.0681569352746,0.0168548915535,0.00530561571941,0.00773457670584,0.00242896098644
5804,5540,3,5,0.097094245255,0.0165340788662,0.160225316882,0.0219877120107,-0.138237610459
5805,788,2,6,0.193942800164,0.0851607099175,0.00553450873122,0.0278165694326,0.0222820602357
5806,2037,6,7,0.0728108510375,0.0395158678293,0.0616659596562,0.083574898541,0.0219089388847
5807,4960,5,2,0.0617440529168,0.0164744481444,0.142662718892,0.113461740315,-0.0292009785771
5808,2039,1,2,0.135767236352,0.0368583127856,0.083347633481,0.0392487756908,-0.0440988577902
5809,1670,1,7,0.118766091764,0.0686224848032,0.137799695134,0.0778150185943,-0.0599846765399
5811,2039,1,4,0.127837181091,0.0391837842762,0.450185149908,0.121941149235,-0.328244000673
5813,755,1,5,0.129053473473,0.0194983202964,0.443168908358,0.105864875019,-0.337304025888
5814,4403,2,7,0.084743373096,0.0201588980854,0.0161373261362,0.0217647161335,0.00562738999724
5816,6327,1,6,0.0473130047321,0.0173140000552,0.107367016375,0.0590402372181,-0.0483267791569
5817,855,1,9,0.101904593408,0.0242369715124,0.0278276596218,0.036725256592,0.0088975969702
5818,5212,1,6,0.0684417635202,0.015793915838,0.0114470366389,0.0367152430117,0.0252682063729
5819,4902,1,7,0.0902459621429,0.0214364435524,0.00499982293695,0.0214478671551,0.0164480432868
5820,5993,2,4,0.101751625538,0.028142767027,0.0917611345649,0.0390289761126,-0.0527321584523
5821,4902,1,2,0.0908636674285,0.0203402116895,0.105224624276,0.025388283655,-0.0798363387585
5822,4224,2,1,0.0475618839264,0.0176629964262,0.00454911915585,0.00446784542874,-8.1273727119e-05
5823,5716,2,7,0.109953843057,0.0176674630493,0.0578301697969,0.022294530645,-0.0355356410146
5824,3903,4,11,0.086287163198,0.0313768573105,0.0614288970828,0.0670808628201,0.00565196573734
5825,6275,2,3,0.0942591652274,0.0229858141392,0.00249147112481,0.00439568283036,0.00190421170555
5827,5091,1,4,0.0703450068831,0.0142763070762,0.146680086851,0.0723728463054,-0.0743072405457
5828,2506,3,11,0.181721925735,0.0464635938406,0.0210749190301,0.03069431521,0.00961939617991
5829,4534,2,7,0.11995781213,0.0175931397825,0.0790982097387,0.0459102652967,-0.033187944442
5830,8453,1,9,0.0348631553352,0.00927418097854,0.0637023001909,0.0533012114465,-0.0104010887444
5831,983,4,4,0.0931486189365,0.0188181642443,0.259207546711,0.0978500843048,-0.161357462406
5832,6356,1,5,0.0870540514588,0.0249157752842,0.107751637697,0.0267200898379,-0.0810315459967
5833,4896,1,5,0.0626022145152,0.0234750900418,0.0247907042503,0.0121026001871,-0.0126881040633
5834,6999,4,7,0.0641423389316,0.0178354158998,0.00916623137891,0.0110494112596,0.00188317988068
5835,5208,1,5,0.0703874528408,0.0314731448889,0.00646436214447,0.00660620070994,0.000141838565469
5837,9057,2,8,0.071511939168,0.0233773309737,0.0157036334276,0.0191266871989,0.00342305377126
5838,9221,3,3,0.183614313602,0.0710223987699,0.131048172712,0.0548045039177,-0.0762436687946
5839,7460,2,4,0.100701875985,0.054718811065,0.00684344535694,0.0118473647162,0.0050039193593
5841,439,1,4,0.160020574927,0.00931511260569,0.0047854934819,0.0380591861904,0.0332736931741
5842,6264,3,7,0.152222424746,0.0536264963448,0.0129734762013,0.0278409421444,0.0148674659431
5845,6959,4,3,0.121470928192,0.0283816102892,0.0113322502002,0.0199460461736,0.00861379597336
5846,3026,2,6,0.0807042643428,0.0187540389597,0.0214211735874,0.0191010404378,-0.00232013314962
5847,5902,1,4,0.0586601905525,0.00571793457493,0.0140290381387,0.0250786785036,0.0110496403649
5848,1685,3,19,0.147354364395,0.0449154041708,0.168512418866,0.0366736538708,-0.131838768721
5849,2030,20,61,0.2265496701,0.114774674177,0.824598133564,0.246923804283,-0.577674329281
5851,9144,17,58,0.184665694833,0.0449552834034,0.0140146659687,0.00906400289387,-0.00495066307485
5852,6007,4,30,0.16244725883,0.0494381934404,0.33190664649,0.0725558176637,-0.259350836277
5853,3813,6,11,0.193844124675,0.0649177655578,0.172719746828,0.0714591369033,-0.101260609925
5854,943,3,4,0.0567985288799,0.0217316392809,0.00700451200828,0.00563691509888,-0.0013675969094
5855,6028,2,5,0.0908458009362,0.0144649781287,0.0116390306503,0.0110437050462,-0.000595325604081
5856,7325,2,10,0.108609378338,0.00621128315106,0.132376372814,0.0281208530068,-0.104255519807
5857,6943,1,7,0.215949699283,0.0389237329364,0.791828036308,0.217469140887,-0.57435888052
5858,2506,5,13,0.109529972076,0.0203788653016,0.0440817177296,0.173021793365,0.128940075636
5859,5433,4,13,0.121185280383,0.0274469610304,0.350075960159,0.109706036747,-0.240369915962
5860,6120,2,4,0.104979604483,0.0135727422312,0.0123267611489,0.0132723683491,0.000945607200265
5861,8032,1,7,0.235270082951,0.108358621597,0.0116231739521,0.0167379211634,0.00511474721134
5862,7882,4,4,0.134300872684,0.037510111928,0.0509228482842,0.0521107949317,0.00118794664741
5863,2615,3,4,0.142966300249,0.0354999564588,0.15042129159,0.0336216874421,-0.116799607873
5864,784,3,4,0.138388991356,0.0568654946983,0.00950200483203,0.00309979985468,-0.00640220474452
5865,1674,3,4,0.0775562524796,0.0200333427638,0.016191996634,0.0711915418506,0.0549995452166
5866,8397,3,10,0.156161412597,0.0377027839422,0.1210873276,0.0370109938085,-0.0840763300657
5867,5338,2,4,0.105177290738,0.030805632472,0.126551523805,0.113902665675,-0.01264885813
5868,7965,5,19,0.150551259518,0.0820218846202,0.53087002039,0.2022652179,-0.32860481739
5869,3630,5,6,0.135530486703,0.0267362557352,0.00639792764559,0.0303512122482,0.0239532850683
5870,8357,4,7,0.18794234097,0.0279664266855,0.463414520025,0.0658102929592,-0.397604227066
5872,4369,11,24,0.0923484563828,0.0289182029665,0.0422810800374,0.0248049944639,-0.0174760855734
5873,4016,3,6,0.143139198422,0.0321892015636,0.174983620644,0.0500341467559,-0.124949470162
5874,2763,2,5,0.145726069808,0.00914000160992,0.00864380970597,0.00905027240515,0.000406462699175
5875,7110,1,7,0.0957883372903,0.0206110496074,0.00498725613579,0.00614142185077,0.00115416571498
5876,4804,4,4,0.0957777202129,0.0163418706506,0.0556367821991,0.0221193935722,-0.0335173904896
5877,5210,1,5,0.106548644602,0.0200432185084,0.117364481091,0.0647325441241,-0.0526319369674
5878,2263,3,8,0.0604393593967,0.0168244950473,0.0260946899652,0.0263341460377,0.00023945607245
5879,867,2,9,0.213100984693,0.0166729912162,0.648131132126,0.141596570611,-0.506534576416
5880,368,2,6,0.0808522775769,0.0157969519496,0.0174516681582,0.0241363197565,0.00668465159833
5881,434,1,6,0.0963073968887,0.0106073496863,0.225272521377,0.0607558600605,-0.164516657591
5882,1471,2,4,0.0712051168084,0.0246087983251,0.0173567980528,0.0210599843413,0.00370318628848
5883,595,4,17,0.0432383716106,0.0125455828384,0.0937644764781,0.13940435648,0.0456398800015
5884,3011,3,7,0.165803179145,0.0553440637887,0.124027483165,0.0732535496354,-0.0507739335299
5885,371,3,12,0.124422520399,0.0330337546766,0.455913960934,0.201369807124,-0.254544138908
5886,2911,3,9,0.109720118344,0.0568843670189,0.348002374172,0.194820269942,-0.15318210423
5887,387,6,16,0.101354323328,0.0527485087514,0.00255092582665,0.0334209948778,0.0308700688183
5889,939,4,8,0.104601748288,0.0314426608384,0.237846001983,0.103423833847,-0.134422168136
5890,331,2,5,0.134617224336,0.0712873488665,0.832644701004,0.398836821318,-0.433807879686
5891,2865,2,10,0.137038573623,0.054131321609,0.0368185192347,0.0163878109306,-0.020430708304
5892,2201,1,5,0.083902977407,0.0544872656465,0.0109742125496,0.0475385971367,0.0365643836558
5893,603,10,15,0.216623321176,0.118594512343,0.0354848355055,0.0228504538536,-0.0126343816519
5894,460,4,6,0.108635999262,0.0494463331997,0.100205458701,0.113717138767,0.0135116800666
5895,939,4,3,0.0984942391515,0.0217706728727,0.0460639446974,0.0594660528004,0.013402108103
5896,476,4,5,0.0809114053845,0.0098055973649,0.0856628641486,0.0376928150654,-0.0479700490832
5897,5302,3,5,0.0897623375058,0.0405041836202,0.122259952128,0.0654427334666,-0.0568172186613
5899,8284,2,4,0.0926431640983,0.0356573425233,0.0213073324412,0.0412038825452,0.019896550104
5900,1822,8,8,0.0605848170817,0.0149853974581,0.0271716173738,0.0169575847685,-0.0102140326053
5902,6512,2,10,0.104997970164,0.012184465304,0.0333918370306,0.0217297133058,-0.0116621237248
5903,1408,5,7,0.0992181897163,0.021960021928,0.0326043106616,0.041181538254,0.00857722759247
5904,4679,1,6,0.109966553748,0.0486044995487,0.0112244030461,0.0366149395704,0.025390535593
5905,9244,4,7,0.114556901157,0.0151925440878,0.00445887865499,0.00599756697193,0.00153868831694
5906,6780,4,6,0.142196342349,0.030288906768,0.00331160379574,0.00097922491841,-0.00233237887733
